aug_k,aug_path,aug_rms_reproj_px,aug_roll_rad,aug_x_m,aug_y_m,aug_z_m,augtype,base,best_patch_index,best_patch_score_rms_reproj_px,chosen_patch_box,delta_w_angle_deg,delta_x_m,delta_y_m,delta_z_m,idx,orig_path,orig_rms_reproj_px,orig_roll_rad,orig_x_m,orig_y_m,orig_z_m,patch_mode
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0000_moire_blackbox_2.jpg,305.5578838720792,2.153540504714826,-0.0017192060122411881,-4.002582315743004,-5.059017604370766,blackbox,moire,1,289.16195505220924,"(np.int64(768), np.int64(0), np.int64(1536), np.int64(432))",38.067839933892195,-0.0014510684275606655,-3.696138351765873,-4.9849834382273155,0000,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0000_moire.jpg,272.7660262323393,2.4410907664253836,-0.0002681375846805226,-0.3064439639771309,-0.07403416614345004,True
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0000_moire_blackbox_3.jpg,305.5578838720792,2.153540504714826,-0.0017192060122411881,-4.002582315743004,-5.059017604370766,blackbox,moire,1,289.16195505220924,"(np.int64(768), np.int64(0), np.int64(1536), np.int64(432))",38.067839933892195,-0.0014510684275606655,-3.696138351765873,-4.9849834382273155,0000,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0000_moire.jpg,272.7660262323393,2.4410907664253836,-0.0002681375846805226,-0.3064439639771309,-0.07403416614345004,True
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0000_moire_rotation_1.jpg,307.77107552587336,1.228780157058164,5.612084062932345,-1.032904941221378,-8.087134868273058,rotation,moire,1,290.26855087910633,"(np.int64(768), np.int64(0), np.int64(1536), np.int64(432))",72.97223267102903,5.612352200517026,-0.7264609772442471,-8.013100702129607,0000,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0000_moire.jpg,272.7660262323393,2.4410907664253836,-0.0002681375846805226,-0.3064439639771309,-0.07403416614345004,True
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0000_moire_rotation_2.jpg,306.19721396998693,-1.8918537164514038,3.7411174147281194,0.0017484687088497315,-4.3694475280467575,rotation,moire,1,289.4816201011631,"(np.int64(768), np.int64(0), np.int64(1536), np.int64(432))",79.77381036913312,3.7413855523128,0.3081924326859806,-4.295413361903307,0000,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0000_moire.jpg,272.7660262323393,2.4410907664253836,-0.0002681375846805226,-0.3064439639771309,-0.07403416614345004,True
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0000_moire_rotation_3.jpg,307.9335831527585,1.5997390272182637,1.7782331867380448,2.8764363139199522,-3.53762320598939,rotation,moire,1,290.3498046925489,"(np.int64(768), np.int64(0), np.int64(1536), np.int64(432))",113.69536177866725,1.7785013243227252,3.182880277897083,-3.4635890398459397,0000,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0000_moire.jpg,272.7660262323393,2.4410907664253836,-0.0002681375846805226,-0.3064439639771309,-0.07403416614345004,True
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0000_moire_translation_1.jpg,297.3130747221139,2.127716779895988,-0.00027284625342651137,0.24260034846921757,0.1852517393160691,translation,moire,1,285.0395504772266,"(np.int64(768), np.int64(0), np.int64(1536), np.int64(432))",156.21603043555658,-4.708668745988785e-06,0.5490443124463484,0.25928590545951913,0000,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0000_moire.jpg,272.7660262323393,2.4410907664253836,-0.0002681375846805226,-0.3064439639771309,-0.07403416614345004,True
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0000_moire_translation_2.jpg,308.59449973550807,0.8270171180216761,0.1141428949055435,-5.6942322374190635,-8.036916712387695,translation,moire,1,290.6802629839237,"(np.int64(768), np.int64(0), np.int64(1536), np.int64(432))",41.10545007733306,0.11441103249022402,-5.387788273441933,-7.962882546244245,0000,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0000_moire.jpg,272.7660262323393,2.4410907664253836,-0.0002681375846805226,-0.3064439639771309,-0.07403416614345004,True
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0000_moire_translation_3.jpg,308.2364067098495,1.0970365997616016,3.9412580068159198,-1.1979225191442389,-5.384171243973893,translation,moire,1,290.5012164710944,"(np.int64(768), np.int64(0), np.int64(1536), np.int64(432))",69.03614303673362,3.9415261444006005,-0.8914785551671079,-5.310137077830443,0000,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0000_moire.jpg,272.7660262323393,2.4410907664253836,-0.0002681375846805226,-0.3064439639771309,-0.07403416614345004,True
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0001_gt_blackbox_1.jpg,271.3529147133546,3.035884721246867,-0.01622437232080596,-0.3205858672566948,0.05428921632609783,blackbox,gt,20,295.5774877203541,"(np.int64(0), np.int64(1728), np.int64(768), np.int64(2160))",59.84823288989473,0.19346327124108,-0.002226827654705943,0.4153639904052683,0001,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0001_gt.jpg,319.8020607273536,1.4916559098406612,-0.20968764356188596,-0.31835903960198886,-0.36107477407917044,True
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0001_gt_blackbox_2.jpg,271.3529147133546,3.035884721246867,-0.01622437232080596,-0.3205858672566948,0.05428921632609783,blackbox,gt,20,295.5774877203541,"(np.int64(0), np.int64(1728), np.int64(768), np.int64(2160))",59.84823288989473,0.19346327124108,-0.002226827654705943,0.4153639904052683,0001,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0001_gt.jpg,319.8020607273536,1.4916559098406612,-0.20968764356188596,-0.31835903960198886,-0.36107477407917044,True
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0001_gt_blackbox_3.jpg,271.3529147133546,3.035884721246867,-0.01622437232080596,-0.3205858672566948,0.05428921632609783,blackbox,gt,20,295.5774877203541,"(np.int64(0), np.int64(1728), np.int64(768), np.int64(2160))",59.84823288989473,0.19346327124108,-0.002226827654705943,0.4153639904052683,0001,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0001_gt.jpg,319.8020607273536,1.4916559098406612,-0.20968764356188596,-0.31835903960198886,-0.36107477407917044,True
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0001_gt_rotation_1.jpg,306.6733405762375,1.8171941593844856,5.734034963490216,-0.3767789582485055,-8.001613264383936,rotation,gt,15,300.01375115943654,"(np.int64(0), np.int64(1296), np.int64(768), np.int64(1728))",136.32696904813415,5.98131846421591,-0.23029049905581753,-8.102577521770487,0001,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0001_gt.jpg,293.3541617426356,1.7941975395570489,-0.24728350072569372,-0.14648845919268796,0.1009642573865511,True
