row_id,orig_path,aug_path,warp_saved_path,diff_saved_path,mean_abs_diff,rms_abs_diff,orig_rms_reproj_px,aug_rms_reproj_px,orig_x_m,orig_y_m,orig_z_m,orig_roll_rad,aug_x_m,aug_y_m,aug_z_m,aug_roll_rad,augtype,aug_k,patch_mode,best_patch_index,best_patch_score_rms_reproj_px,warp_backend,device,status,error
7775,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0431_moire.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0431_moire_translation_3.jpg,rectified_patch_gpu\007775_0431_moire_translation_3_to_orig.png,rectified_patch_gpu\007775_0431_moire_translation_3_absdiff.png,92.29094714506172,120.21467486101128,306.74716619731566,297.1352498999839,1.3887199951219666,-5.592917786158921,-8.058694011771797,-1.85587218944101,0.1394145166136132,-0.20877745997180497,0.20538760045604626,3.024083874202572,translation,,True,24,301.94120804864974,torch_cuda,cuda,OK,
7776,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_gt.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_gt_blackbox_1.jpg,rectified_patch_gpu\007776_0432_gt_blackbox_1_to_orig.png,rectified_patch_gpu\007776_0432_gt_blackbox_1_absdiff.png,44.121841724537035,58.657131614706884,284.0780604176871,309.36378828709405,0.040431734736302585,-0.2702336875263025,0.15843640523544086,2.925685622939255,-0.001541513166665468,5.237752763040709,-7.1737972322508865,0.4571369625723042,blackbox,,True,11,296.72092435239057,torch_cuda,cuda,OK,
7777,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_gt.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_gt_blackbox_2.jpg,rectified_patch_gpu\007777_0432_gt_blackbox_2_to_orig.png,rectified_patch_gpu\007777_0432_gt_blackbox_2_absdiff.png,171.85418161651234,180.16556315736526,284.0780604176871,306.57734378711154,0.040431734736302585,-0.2702336875263025,0.15843640523544086,2.925685622939255,-3.237255952259215,-6.240259848891178,-9.901251799701164,-92.20404120246258,blackbox,,True,11,295.3277021023993,torch_cuda,cuda,OK,
7778,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_gt.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_gt_blackbox_3.jpg,rectified_patch_gpu\007778_0432_gt_blackbox_3_to_orig.png,rectified_patch_gpu\007778_0432_gt_blackbox_3_absdiff.png,97.27111123167438,127.71935788193173,284.0780604176871,294.08737933619875,0.040431734736302585,-0.2702336875263025,0.15843640523544086,2.925685622939255,-0.0002827557988374763,-0.270635788596909,0.16375848485038708,2.1812680257270247,blackbox,,True,11,289.0827198769429,torch_cuda,cuda,OK,
7779,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_gt.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_gt_rotation_1.jpg,rectified_patch_gpu\007779_0432_gt_rotation_1_to_orig.png,rectified_patch_gpu\007779_0432_gt_rotation_1_absdiff.png,67.31200725790895,87.43902533011205,299.16208090040476,307.0371560435578,-0.0010411220715232387,1.607144294406425,-0.7670829246837454,2.581833832736103,3.703550237586024,-3.018988623511011,-6.287942095639583,-1.7801020165225812,rotation,,True,0,303.0996184719813,torch_cuda,cuda,OK,
7780,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_gt.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_gt_rotation_2.jpg,rectified_patch_gpu\007780_0432_gt_rotation_2_to_orig.png,rectified_patch_gpu\007780_0432_gt_rotation_2_absdiff.png,40.81175708912037,54.033352096128674,284.0780604176871,307.1048611857673,0.040431734736302585,-0.2702336875263025,0.15843640523544086,2.925685622939255,-0.0013524373777741188,-5.631311102115998,-7.860141522046657,-1.6214337151588498,rotation,,True,11,295.5914608017272,torch_cuda,cuda,OK,
7781,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_gt.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_gt_rotation_3.jpg,rectified_patch_gpu\007781_0432_gt_rotation_3_to_orig.png,rectified_patch_gpu\007781_0432_gt_rotation_3_absdiff.png,100.65170789930555,122.97345212157595,284.0780604176871,318.59357936667834,0.040431734736302585,-0.2702336875263025,0.15843640523544086,2.925685622939255,0.22391694378840765,0.06756726834464119,0.24150685760948937,161.68983212122257,rotation,,True,11,301.3358198921827,torch_cuda,cuda,OK,
7782,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_gt.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_gt_translation_1.jpg,rectified_patch_gpu\007782_0432_gt_translation_1_to_orig.png,rectified_patch_gpu\007782_0432_gt_translation_1_absdiff.png,56.44473982445987,73.10620691920633,284.0780604176871,303.2643812740733,0.040431734736302585,-0.2702336875263025,0.15843640523544086,2.925685622939255,-1.0328816652696318,1.3762722880619078,-0.8498661128504712,-413.1379649162334,translation,,True,11,293.67122084588016,torch_cuda,cuda,OK,
7783,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_gt.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_gt_translation_2.jpg,rectified_patch_gpu\007783_0432_gt_translation_2_to_orig.png,rectified_patch_gpu\007783_0432_gt_translation_2_absdiff.png,104.68985954378859,123.38337265799478,284.0780604176871,317.48085572484007,0.040431734736302585,-0.2702336875263025,0.15843640523544086,2.925685622939255,-0.24762535437808192,0.000293482199759822,0.21559722342094262,0.11323648243036262,translation,,True,11,300.77945807126355,torch_cuda,cuda,OK,
7784,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0432_gt.jpg,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0432_gt_translation_3.jpg,rectified_patch_gpu\007784_0432_gt_translation_3_to_orig.png,rectified_patch_gpu\007784_0432_gt_translation_3_absdiff.png,49.752135898919754,63.72455407041908,284.0780604176871,305.48566890876185,0.040431734736302585,-0.2702336875263025,0.15843640523544086,2.925685622939255,3.4722971769305997,0.2954352406896511,-4.010650205787289,2.1419628460637035,translation,,True,11,294.7818646632245,torch_cuda,cuda,OK,
