aug_k,aug_path,aug_rms_reproj_px,aug_roll_rad,aug_x_m,aug_y_m,aug_z_m,augtype,base,best_patch_index,best_patch_score_rms_reproj_px,chosen_patch_box,delta_w_angle_deg,delta_x_m,delta_y_m,delta_z_m,idx,orig_path,orig_rms_reproj_px,orig_roll_rad,orig_x_m,orig_y_m,orig_z_m,patch_mode
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0116_moire_rotation_3.jpg,358.1300351334173,0.008713761156230784,6.82378860593516,0.5217705298207909,-11.906305284296629,rotation,moire,,,,7.541254342859127,0.34728784299674675,0.9495983905773795,-2.97432036421252,0116,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0116_moire.jpg,353.3367238815434,2.286469186188868,6.4765007629384135,-0.4278278607565886,-8.931984920084108,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0116_moire_translation_1.jpg,355.8831383622254,-1.4494301656818644,7.520810807153325,-0.8076208285533362,-12.541124877392017,translation,moire,,,,5.077048067242956,1.0443100442149111,-0.3797929677967476,-3.6091399573079084,0116,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0116_moire.jpg,353.3367238815434,2.286469186188868,6.4765007629384135,-0.4278278607565886,-8.931984920084108,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0116_moire_translation_2.jpg,355.84924959190215,1.5377756268127083,4.090352760333548,0.31822297126259735,-3.9611835193256884,translation,moire,,,,11.347296748583359,-2.386148002604865,0.7460508320191859,4.97080140075842,0116,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0116_moire.jpg,353.3367238815434,2.286469186188868,6.4765007629384135,-0.4278278607565886,-8.931984920084108,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0116_moire_translation_3.jpg,353.7856842550229,-2.249648748670092,-1.8844945031604357,6.413279188204653,-10.179989676980334,translation,moire,,,,55.59440895913403,-8.360995266098849,6.841107048961241,-1.2480047568962256,0116,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0116_moire.jpg,353.3367238815434,2.286469186188868,6.4765007629384135,-0.4278278607565886,-8.931984920084108,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_gt_blackbox_1.jpg,367.92282929006564,0.9860981450711149,0.12835066205969153,-1.2780155111753757,0.024873420521373202,blackbox,gt,,,,67.93608190823446,-4.9415981495657615,3.540879730611394,11.588191803662884,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_gt.jpg,354.844616839964,1.7387552133003132,5.069948811625453,-4.81889524178677,-11.56331838314151,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_gt_blackbox_2.jpg,358.1986422815969,0.0,5.12885557481307,-5.1288555851668765,-12.18250194715198,blackbox,gt,,,,0.8489913736528686,0.05890676318761656,-0.3099603433801068,-0.6191835640104699,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_gt.jpg,354.844616839964,1.7387552133003132,5.069948811625453,-4.81889524178677,-11.56331838314151,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_gt_blackbox_3.jpg,367.92282929006564,0.9860981450711149,0.12835066205969153,-1.2780155111753757,0.024873420521373202,blackbox,gt,,,,67.93608190823446,-4.9415981495657615,3.540879730611394,11.588191803662884,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_gt.jpg,354.844616839964,1.7387552133003132,5.069948811625453,-4.81889524178677,-11.56331838314151,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_gt_rotation_1.jpg,353.33781573253106,-2.6399501644914607,4.4905567333650005,-5.254825616113919,-12.433390574687456,rotation,gt,,,,3.6427205199438775,-0.5793920782604527,-0.43593037432714965,-0.8700721915459457,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_gt.jpg,354.844616839964,1.7387552133003132,5.069948811625453,-4.81889524178677,-11.56331838314151,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_gt_rotation_2.jpg,359.6418960258642,-1.0842150076042905,-0.2740538438788563,3.3298684434278947,-2.556004782525388,rotation,gt,,,,77.690436583307,-5.344002655504309,8.148763685214664,9.007313600616122,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_gt.jpg,354.844616839964,1.7387552133003132,5.069948811625453,-4.81889524178677,-11.56331838314151,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_gt_rotation_3.jpg,352.8511207453201,2.8706556869076163,-0.7925380889454248,-6.860830017477307,-11.307720524732321,rotation,gt,,,,26.823223363255245,-5.862486900570878,-2.041934775690537,0.2555978584091889,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_gt.jpg,354.844616839964,1.7387552133003132,5.069948811625453,-4.81889524178677,-11.56331838314151,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_gt_translation_1.jpg,352.87197995849596,2.326698544703844,5.709446725950987,-0.08239835622414868,-6.821716274827166,translation,gt,,,,25.816404901294813,0.6394979143255339,4.736496885562621,4.7416021083143445,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_gt.jpg,354.844616839964,1.7387552133003132,5.069948811625453,-4.81889524178677,-11.56331838314151,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_gt_translation_2.jpg,353.35730394028207,2.349749825116365,0.5470196149311095,-6.5260807674700345,-9.708161536772495,translation,gt,,,,22.245962578786095,-4.522929196694344,-1.7071855256832649,1.855156846369015,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_gt.jpg,354.844616839964,1.7387552133003132,5.069948811625453,-4.81889524178677,-11.56331838314151,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_gt_translation_3.jpg,354.23854718882285,1.1331593138667635,-0.40644826393066036,2.4158389858275724,-0.4372840027046898,translation,gt,,,,104.89714874937769,-5.476397075556114,7.234734227614342,11.12603438043682,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_gt.jpg,354.844616839964,1.7387552133003132,5.069948811625453,-4.81889524178677,-11.56331838314151,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_moire_blackbox_1.jpg,354.2895348928401,2.128333538283673,-2.781400568557544,-0.08090168642602413,-5.2144099455614175,blackbox,moire,,,,0.268760134977618,0.009236283155964031,-0.027537290928752567,0.018278652346033653,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_moire.jpg,357.10551126036444,-0.8037879251321253,-2.790636851713508,-0.053364395497271566,-5.232688597907451,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_moire_blackbox_2.jpg,358.1986422815969,0.0,5.12885557481307,-5.1288555851668765,-12.18250194715198,blackbox,moire,,,,53.760298922387726,7.919492426526578,-5.075491189669605,-6.949813349244529,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_moire.jpg,357.10551126036444,-0.8037879251321253,-2.790636851713508,-0.053364395497271566,-5.232688597907451,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_moire_blackbox_3.jpg,354.2895348928401,2.128333538283673,-2.781400568557544,-0.08090168642602413,-5.2144099455614175,blackbox,moire,,,,0.268760134977618,0.009236283155964031,-0.027537290928752567,0.018278652346033653,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_moire.jpg,357.10551126036444,-0.8037879251321253,-2.790636851713508,-0.053364395497271566,-5.232688597907451,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_moire_rotation_1.jpg,351.3402057108675,468.0841865198199,5.385177896975576,-1.0457594918304582,-6.184385360543738,rotation,moire,,,,69.22637053165307,8.175814748689085,-0.9923950963331867,-0.9516967626362867,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_moire.jpg,357.10551126036444,-0.8037879251321253,-2.790636851713508,-0.053364395497271566,-5.232688597907451,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_moire_rotation_2.jpg,357.40770505145633,0.7795808707405703,0.2686875698270299,-6.489354263614318,-10.971143496558847,rotation,moire,,,,41.06902842343055,3.0593244215405377,-6.435989868117047,-5.738454898651396,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_moire.jpg,357.10551126036444,-0.8037879251321253,-2.790636851713508,-0.053364395497271566,-5.232688597907451,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_moire_rotation_3.jpg,386.9288174319719,-2.554042323051508,0.24210494582660003,0.04010872860771071,0.23186806572582308,rotation,moire,,,,160.81454227763766,3.032741797540108,0.09347312410498228,5.4645566636332745,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_moire.jpg,357.10551126036444,-0.8037879251321253,-2.790636851713508,-0.053364395497271566,-5.232688597907451,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_moire_translation_1.jpg,356.3364513658157,-1.162882874860387,-3.0024902933037936,-0.033879333692346636,-5.166038210436213,translation,moire,,,,2.1022968428565685,-0.21185344159028574,0.01948506180492493,0.0666503874712383,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_moire.jpg,357.10551126036444,-0.8037879251321253,-2.790636851713508,-0.053364395497271566,-5.232688597907451,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_moire_translation_2.jpg,356.8977746660676,1.0229522054273548,3.793313900882345,-0.38551899174174764,-6.288248869247723,translation,moire,,,,59.188298206757395,6.583950752595853,-0.3321545962444761,-1.0555602713402719,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_moire.jpg,357.10551126036444,-0.8037879251321253,-2.790636851713508,-0.053364395497271566,-5.232688597907451,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0117_moire_translation_3.jpg,356.81910563614224,-0.9654221584321818,0.6395357463089599,5.559455382279893,-10.652170843589147,translation,moire,,,,41.24215543169685,3.4301725980224678,5.6128197777771645,-5.419482245681696,0117,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0117_moire.jpg,357.10551126036444,-0.8037879251321253,-2.790636851713508,-0.053364395497271566,-5.232688597907451,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_gt_blackbox_1.jpg,374.7660764727827,-1.5265253258768796,-0.01903033959427331,0.03631853831048644,0.3376772438987161,blackbox,gt,,,,148.0586619415083,0.17705528419536695,6.143875642482827,8.212165214079503,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_gt.jpg,358.1490607671321,-0.7179558020854739,-0.19608562378964026,-6.107557104172341,-7.8744879701807875,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_gt_blackbox_2.jpg,358.1986422815969,0.0,5.12885557481307,-5.1288555851668765,-12.18250194715198,blackbox,gt,,,,26.70110928409614,5.32494119860271,0.9787015190054644,-4.308013976971193,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_gt.jpg,358.1490607671321,-0.7179558020854739,-0.19608562378964026,-6.107557104172341,-7.8744879701807875,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_gt_blackbox_3.jpg,374.7660764727827,-1.5265253258768796,-0.01903033959427331,0.03631853831048644,0.3376772438987161,blackbox,gt,,,,148.0586619415083,0.17705528419536695,6.143875642482827,8.212165214079503,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_gt.jpg,358.1490607671321,-0.7179558020854739,-0.19608562378964026,-6.107557104172341,-7.8744879701807875,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_gt_rotation_1.jpg,356.2449446184948,-1.230003536427815,-2.658840139755169,-6.339783940445301,-12.368635249585155,rotation,gt,,,,14.361351184803985,-2.4627545159655284,-0.23222683627296004,-4.494147279404368,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_gt.jpg,358.1490607671321,-0.7179558020854739,-0.19608562378964026,-6.107557104172341,-7.8744879701807875,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_gt_rotation_2.jpg,374.44992329324157,-2.520768394508617,0.022800866432785,-0.047162176872786114,0.35557966633361326,rotation,gt,,,,134.62265191062286,0.21888649022242526,6.060394927299555,8.2300676365144,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_gt.jpg,358.1490607671321,-0.7179558020854739,-0.19608562378964026,-6.107557104172341,-7.8744879701807875,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_gt_rotation_3.jpg,346.8537895096671,2.51993949266723,2.2731826935047987,-0.6117072470900268,-0.3421973434693304,rotation,gt,,,,75.37928031198787,2.469268317294439,5.495849857082314,7.5322906267114575,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_gt.jpg,358.1490607671321,-0.7179558020854739,-0.19608562378964026,-6.107557104172341,-7.8744879701807875,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_gt_translation_1.jpg,352.9307230578033,3.091234459762277,6.669039254388775,0.07989629458354003,-11.968467663929047,translation,gt,,,,47.39343486866825,6.865124878178415,6.187453398755881,-4.09397969374826,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_gt.jpg,358.1490607671321,-0.7179558020854739,-0.19608562378964026,-6.107557104172341,-7.8744879701807875,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_gt_translation_2.jpg,371.1098707846763,1.3971303027391904,-0.18633341056392635,0.005779995232160043,0.27757625347560794,translation,gt,,,,130.9554189099663,0.009752213225713902,6.113337099404501,8.152064223656396,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_gt.jpg,358.1490607671321,-0.7179558020854739,-0.19608562378964026,-6.107557104172341,-7.8744879701807875,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_gt_translation_3.jpg,352.81470693757535,2.8659327019002983,4.915662144934993,-4.6484768460618895,-11.197033725478807,translation,gt,,,,27.56130276210168,5.1117477687246335,1.4590802581104514,-3.3225457552980195,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_gt.jpg,358.1490607671321,-0.7179558020854739,-0.19608562378964026,-6.107557104172341,-7.8744879701807875,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_moire_blackbox_1.jpg,357.15470767555064,-25.92835041845269,0.016550098770892308,-10.55885575990797,-20.094659257043688,blackbox,moire,,,,0.0001145998329103289,0.0,0.0,0.0,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_moire.jpg,357.15470767555064,-25.92835041845269,0.016550098770892308,-10.55885575990797,-20.094659257043688,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_moire_blackbox_2.jpg,358.1986422815969,0.0,5.12885557481307,-5.1288555851668765,-12.18250194715198,blackbox,moire,,,,21.69717457884909,5.112305476042177,5.430000174741094,7.9121573098917075,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_moire.jpg,357.15470767555064,-25.92835041845269,0.016550098770892308,-10.55885575990797,-20.094659257043688,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_moire_blackbox_3.jpg,357.15470767555064,-25.92835041845269,0.016550098770892308,-10.55885575990797,-20.094659257043688,blackbox,moire,,,,0.0001145998329103289,0.0,0.0,0.0,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_moire.jpg,357.15470767555064,-25.92835041845269,0.016550098770892308,-10.55885575990797,-20.094659257043688,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_moire_rotation_1.jpg,353.3324666973958,216.66529620587926,5.06898352117841,-6.828410201432092,-15.057083120189162,rotation,moire,,,,17.31623306041826,5.052433422407518,3.7304455584758784,5.0375761368545255,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_moire.jpg,357.15470767555064,-25.92835041845269,0.016550098770892308,-10.55885575990797,-20.094659257043688,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_moire_rotation_2.jpg,356.69489856751085,0.9446802732621387,-0.1491763108692199,-4.249792813467451,-7.0589390164194015,rotation,moire,,,,3.5001437069529806,-0.1657264096401122,6.30906294644052,13.035720240624286,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_moire.jpg,357.15470767555064,-25.92835041845269,0.016550098770892308,-10.55885575990797,-20.094659257043688,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_moire_rotation_3.jpg,367.1183947718101,1.2133555300284469,0.10246870641545151,0.13163300349436527,0.30860559668829435,rotation,moire,,,,162.3769355739351,0.0859186076445592,10.690488763402335,20.403264853731983,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_moire.jpg,357.15470767555064,-25.92835041845269,0.016550098770892308,-10.55885575990797,-20.094659257043688,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_moire_translation_1.jpg,353.8175518736865,2.4943596193001496,-0.0965497892104521,5.393164820415848,-9.304257454618124,translation,moire,,,,57.82035227246146,-0.1130998879813444,15.952020580323818,10.790401802425563,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_moire.jpg,357.15470767555064,-25.92835041845269,0.016550098770892308,-10.55885575990797,-20.094659257043688,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_moire_translation_2.jpg,356.0655326648546,-1.3445481740415939,-1.4610952424638297,-0.1438954638540601,-2.559223745118606,translation,moire,,,,37.79798366016548,-1.4776453412347221,10.414960296053911,17.53543551192508,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_moire.jpg,357.15470767555064,-25.92835041845269,0.016550098770892308,-10.55885575990797,-20.094659257043688,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0118_moire_translation_3.jpg,353.81252885777747,2.4883770100941085,-0.29978122728541834,5.485320838671129,-9.503575356442127,translation,moire,,,,57.727699765550575,-0.31633132605631065,16.0441765985791,10.59108390060156,0118,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0118_moire.jpg,357.15470767555064,-25.92835041845269,0.016550098770892308,-10.55885575990797,-20.094659257043688,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_gt_blackbox_1.jpg,355.39527555637966,-1.580221084272118,6.504767805320483,1.621958377583037,-11.267919532314032,blackbox,gt,,,,3.254613523386527,0.2862630618525577,-0.5423870525120194,-0.9471325266738013,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_gt.jpg,352.84598486900256,-2.7046136100300893,6.218504743467926,2.1643454300950564,-10.32078700564023,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_gt_blackbox_2.jpg,358.1986422815969,0.0,5.12885557481307,-5.1288555851668765,-12.18250194715198,blackbox,gt,,,,32.41681592480018,-1.089649168654856,-7.293201015261933,-1.8617149415117495,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_gt.jpg,352.84598486900256,-2.7046136100300893,6.218504743467926,2.1643454300950564,-10.32078700564023,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_gt_blackbox_3.jpg,355.39527555637966,-1.580221084272118,6.504767805320483,1.621958377583037,-11.267919532314032,blackbox,gt,,,,3.254613523386527,0.2862630618525577,-0.5423870525120194,-0.9471325266738013,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_gt.jpg,352.84598486900256,-2.7046136100300893,6.218504743467926,2.1643454300950564,-10.32078700564023,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_gt_rotation_1.jpg,352.49773189611534,3.0943225385110873,5.407543368995534,-3.293982452451877,-9.398951729551664,rotation,gt,,,,27.10459550819408,-0.8109613744723916,-5.458327882546934,0.9218352760885669,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_gt.jpg,352.84598486900256,-2.7046136100300893,6.218504743467926,2.1643454300950564,-10.32078700564023,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_gt_rotation_2.jpg,352.9417799307379,2.992865700575202,4.883499050436619,-4.735453972424516,-12.256419403248,rotation,gt,,,,31.31046414735952,-1.3350056930313068,-6.899799402519572,-1.935632397607769,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_gt.jpg,352.84598486900256,-2.7046136100300893,6.218504743467926,2.1643454300950564,-10.32078700564023,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_gt_rotation_3.jpg,352.84695045352845,3.0183596648889752,6.4158104552909485,0.5730406320813515,-10.951972422237233,rotation,gt,,,,7.630474988263358,0.1973057118230228,-1.591304798013705,-0.6311854165970026,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_gt.jpg,352.84598486900256,-2.7046136100300893,6.218504743467926,2.1643454300950564,-10.32078700564023,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_gt_translation_1.jpg,368.89028939940937,-2.64402744701752,-0.04259414366410703,-0.17092926361819227,0.30725089566869157,translation,gt,,,,151.37606739057836,-6.261098887132032,-2.3352746937132487,10.628037901308922,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_gt.jpg,352.84598486900256,-2.7046136100300893,6.218504743467926,2.1643454300950564,-10.32078700564023,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_gt_translation_2.jpg,352.9407581752047,3.0678451860750355,6.0434101395176185,2.848222284093568,-11.93972905239146,translation,gt,,,,4.531050475049748,-0.17509460395030718,0.6838768539985116,-1.6189420467512292,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_gt.jpg,352.84598486900256,-2.7046136100300893,6.218504743467926,2.1643454300950564,-10.32078700564023,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_gt_translation_3.jpg,353.23484083664493,-2.211719292908831,1.3950029093263852,5.89739162452153,-7.724152729308709,translation,gt,,,,32.68586882692203,-4.82350183414154,3.733046194426474,2.596634276331522,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_gt.jpg,352.84598486900256,-2.7046136100300893,6.218504743467926,2.1643454300950564,-10.32078700564023,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_moire_blackbox_1.jpg,356.41085641217904,89.14809941068285,3.101215061237232,-6.07975125874577,-10.410994489412557,blackbox,moire,,,,87.66619699871985,4.564998552641095,-5.07709531481713,-10.474043888180267,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_moire.jpg,365.51116988154297,-3.0863233946019486,-1.4637834914038623,-1.0026559439286402,0.06304939876770987,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_moire_blackbox_2.jpg,358.1986422815969,0.0,5.12885557481307,-5.1288555851668765,-12.18250194715198,blackbox,moire,,,,97.15021016648875,6.5926390662169325,-4.1261996412382365,-12.24555134591969,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_moire.jpg,365.51116988154297,-3.0863233946019486,-1.4637834914038623,-1.0026559439286402,0.06304939876770987,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_moire_blackbox_3.jpg,356.41085641217904,89.14809941068285,3.101215061237232,-6.07975125874577,-10.410994489412557,blackbox,moire,,,,87.66619699871985,4.564998552641095,-5.07709531481713,-10.474043888180267,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_moire.jpg,365.51116988154297,-3.0863233946019486,-1.4637834914038623,-1.0026559439286402,0.06304939876770987,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_moire_rotation_1.jpg,358.626397224854,0.34188345351076815,0.34046786988002337,6.225532396371575,-8.431154059291513,rotation,moire,,,,112.99296320975428,1.8042513612838857,7.228188340300215,-8.494203458059223,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_moire.jpg,365.51116988154297,-3.0863233946019486,-1.4637834914038623,-1.0026559439286402,0.06304939876770987,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_moire_rotation_2.jpg,352.63527409583554,-2.8398571071875307,5.584293914784942,-2.7841280934245987,-9.020164766246754,rotation,moire,,,,107.79612229233841,7.0480774061888045,-1.7814721494959584,-9.083214165014464,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_moire.jpg,365.51116988154297,-3.0863233946019486,-1.4637834914038623,-1.0026559439286402,0.06304939876770987,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_moire_rotation_3.jpg,357.6181381197082,-0.7862895319297578,-5.688430879772792,3.7705550090866327,-11.030780033348998,rotation,moire,,,,80.37454627419908,-4.224647388368929,4.773210953015273,-11.093829432116708,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_moire.jpg,365.51116988154297,-3.0863233946019486,-1.4637834914038623,-1.0026559439286402,0.06304939876770987,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_moire_translation_1.jpg,353.8775477321675,-2.193583775960879,1.4221575037422387,-6.212437981411589,-9.554149006340047,translation,moire,,,,79.98803320450713,2.8859409951461013,-5.209782037482949,-9.617198405107757,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_moire.jpg,365.51116988154297,-3.0863233946019486,-1.4637834914038623,-1.0026559439286402,0.06304939876770987,False
2,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_moire_translation_2.jpg,357.82776450030536,0.49628413267733,6.343492883629736,-1.158724134753272,-10.953636201986262,translation,moire,,,,112.9914572361611,7.807276375033599,-0.15606819082463175,-11.016685600753972,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_moire.jpg,365.51116988154297,-3.0863233946019486,-1.4637834914038623,-1.0026559439286402,0.06304939876770987,False
3,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0119_moire_translation_3.jpg,351.8187991359023,3.027605447850694,5.890961736922062,0.2122873279491133,-7.309489895753815,translation,moire,,,,123.89377268925685,7.354745228325925,1.2149432718777535,-7.372539294521525,0119,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0119_moire.jpg,365.51116988154297,-3.0863233946019486,-1.4637834914038623,-1.0026559439286402,0.06304939876770987,False
1,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\augmented_9x\0120_gt_blackbox_1.jpg,352.39980965346507,-3.0888121437019214,5.540786781950008,3.947862492473055,-9.769646876451992,blackbox,gt,,,,129.93994204235236,5.4351869484031745,4.16251649548159,-10.005731961588213,0120,C:\Users\USER\Desktop\project\calibration\moire\datasets\test\0120_gt.jpg,382.5838489539999,1.8279098962469402,0.1055998335468327,-0.21465400300853485,0.23608508513622162,False
